User_ID,Product_ID,User_Rating
14379,154,3.88
14379,474,3.71
14379,456,3.29
14379,93,3.11
14379,279,3.51
14380,66,3.21
14380,53,3.89
14380,319,3.32
14380,366,3.69
14380,139,3.25
14381,533,3.11
14381,548,4.15
14381,483,3.31
14381,416,3.42
14381,297,3.2
14382,442,4.54
14382,519,3.98
14382,523,4.87
14382,21,3.64
14382,25,4.68
14383,258,3.62
14383,328,4.24
14383,159,4.4
14383,389,3.07
14383,28,3.24
14384,343,4.37
14384,111,3.62
14384,513,3.61
14384,377,4.83
14384,300,3.33
14385,393,3.92
14385,283,3.75
14385,96,4.7
14385,206,3.33
14385,497,3.59
14386,148,3.64
14386,572,3.62
14386,109,4.36
14386,108,3.39
14386,130,3.24
14387,171,3.86
14387,213,3.39
14387,79,3.15
14387,310,3.36
14387,268,2.46
14388,571,2.53
14388,546,2.61
14388,415,2.73
14388,234,4.16
14388,425,1.94
14389,433,3.65
14389,516,2.77
14389,33,3.17
14389,179,3.06
14389,325,3.35
14390,376,2.89
14390,274,2.98
14390,557,2.18
14390,351,3.3
14390,577,2.93
14391,457,4.75
14391,337,3.95
14391,188,2.65
14391,421,4.64
14391,354,2.88
14392,500,3.63
14392,38,2.98
14392,58,4.67
14392,354,3.86
14392,420,3.84
14393,142,2.53
14393,536,3.89
14393,296,2.6
14393,290,2.2
14393,197,3.62
14394,149,2.5
14394,33,2.94
14394,554,2.88
14394,90,3.7
14394,95,3.55
14395,436,4.11
14395,44,3.43
14395,420,3.6
14395,182,4.18
14395,252,4.19
14396,578,3.99
14396,334,3.97
14396,444,4.44
14396,93,4.03
14396,199,3.95
14397,391,2.96
14397,95,4.07
14397,332,4.63
14397,104,3.74
14397,8,4.71
14398,7,3.13
14398,208,3.64
14398,507,4.95
14398,264,3.81
14398,585,4.37
14399,151,2.08
14399,127,3.67
14399,153,2.26
14399,9,3.84
14399,429,3.13
14400,524,2.95
14400,395,3.41
14400,37,4.62
14400,50,3.9
14400,508,3.55
14401,477,3.06
14401,335,3.55
14401,457,2.6
14401,95,2.13
14401,370,2.37
14402,370,3.34
14402,338,2.04
14402,394,2.68
14402,141,3.77
14402,192,4.4
14403,589,2.33
14403,290,3.85
14403,508,3.75
14403,426,3.55
14403,316,5.0
14404,418,2.95
14404,64,3.01
14404,288,2.46
14404,345,3.42
14404,467,3.87
14405,522,3.17
14405,383,4.19
14405,7,3.86
14405,593,4.6
14405,344,4.31
14406,122,3.62
14406,563,3.27
14406,29,3.53
14406,320,3.49
14406,62,2.81
14407,366,3.43
14407,385,1.63
14407,18,3.63
14407,220,3.15
14407,131,3.05
14408,399,3.71
14408,415,3.89
14408,137,4.39
14408,348,3.16
14408,99,3.33
14409,56,2.99
14409,238,2.25
14409,99,2.72
14409,372,3.17
14409,254,3.21
14410,25,4.46
14410,521,4.59
14410,479,3.79
14410,34,2.79
14410,244,4.05
14411,232,3.99
14411,0,3.51
14411,166,3.08
14411,282,2.65
14411,420,3.22
14412,495,3.06
14412,491,4.94
14412,428,4.47
14412,430,5.0
14412,566,2.79
14413,568,3.18
14413,456,4.44
14413,5,4.25
14413,435,3.76
14413,300,4.48
14414,91,3.85
14414,57,4.14
14414,520,3.56
14414,54,3.6
14414,67,4.04
14415,7,3.52
14415,481,4.13
14415,159,4.18
14415,576,2.93
14415,444,3.48
14416,507,3.85
14416,175,3.65
14416,180,2.45
14416,290,2.15
14416,539,3.0
14417,346,4.92
14417,359,2.28
14417,118,4.65
14417,349,3.81
14417,458,3.29
14418,36,3.18
14418,207,3.41
14418,264,2.44
14418,289,2.91
14418,587,3.27
14419,94,3.4
14419,449,3.95
14419,78,3.92
14419,51,4.02
14419,54,3.91
14420,238,2.41
14420,350,3.25
14420,504,3.02
14420,41,3.45
14420,342,3.83
14421,546,3.01
14421,232,4.01
14421,224,3.78
14421,315,2.33
14421,287,3.0
14422,250,3.84
14422,499,3.24
14422,291,3.73
14422,502,3.76
14422,383,4.61
14423,60,4.08
14423,439,3.9
14423,213,3.28
14423,411,3.03
14423,571,4.27
14424,345,4.15
14424,213,3.37
14424,577,3.63
14424,188,2.86
14424,519,3.16
14425,408,3.74
14425,209,4.23
14425,384,4.34
14425,596,3.34
14425,238,2.79
14426,257,3.4
14426,81,3.5
14426,65,3.85
14426,372,4.93
14426,140,3.42
14427,364,2.74
14427,428,2.4
14427,275,2.87
14427,103,2.4
14427,408,3.76
14428,362,4.37
14428,50,4.02
14428,441,2.82
14428,303,3.16
14428,216,2.57
14429,232,2.44
14429,26,4.04
14429,353,2.85
14429,302,4.56
14429,62,4.29
14430,413,3.28
14430,583,3.6
14430,435,2.37
14430,378,2.63
14430,102,3.49
14431,282,2.83
14431,523,3.95
14431,144,2.5
14431,394,3.45
14431,571,3.3
14432,180,2.86
14432,467,4.55
14432,144,2.65
14432,347,2.55
14432,416,3.0
14433,252,3.48
14433,253,3.48
14433,37,3.75
14433,63,3.54
14433,595,2.85
14434,151,3.21
14434,158,4.3
14434,285,4.37
14434,74,3.71
14434,93,4.11
14435,485,3.31
14435,121,3.48
14435,376,3.01
14435,360,3.15
14435,196,3.53
14436,439,3.43
14436,502,3.09
14436,247,4.12
14436,115,4.16
14436,495,3.28
14437,297,1.69
14437,160,4.02
14437,67,3.01
14437,106,3.16
14437,350,4.8
14438,135,3.01
14438,104,3.59
14438,594,2.56
14438,162,3.53
14438,443,3.03
14439,243,1.87
14439,429,2.69
14439,7,3.18
14439,591,2.69
14439,507,3.99
14440,40,3.49
14440,481,3.1
14440,194,3.93
14440,379,4.2
14440,372,3.49
14441,102,4.01
14441,238,2.64
14441,95,4.46
14441,24,3.4
14441,246,4.01
14442,582,3.11
14442,551,2.47
14442,438,3.24
14442,554,2.98
14442,532,2.95
14443,439,3.13
14443,199,3.51
14443,340,3.26
14443,302,3.44
14443,102,2.99
14444,144,2.79
14444,230,3.09
14444,9,3.66
14444,483,3.0
14444,364,4.48
14445,387,4.15
14445,460,2.64
14445,308,2.68
14445,320,2.59
14445,255,3.44
14446,476,2.79
14446,501,2.1
14446,36,4.11
14446,404,2.56
14446,259,3.46
14447,159,3.14
14447,139,3.69
14447,375,3.46
14447,423,3.28
14447,213,5.0
14448,520,3.63
14448,372,3.35
14448,69,4.37
14448,445,3.32
14448,29,2.84
14449,203,3.08
14449,112,3.48
14449,158,2.79
14449,65,2.81
14449,83,2.92
14450,307,3.49
14450,271,3.86
14450,135,2.95
14450,196,3.4
14450,554,4.29
14451,80,3.45
14451,319,4.11
14451,339,5.0
14451,282,4.18
14451,58,4.12
14452,250,4.38
14452,141,3.83
14452,488,2.95
14452,278,3.35
14452,105,3.78
14453,350,3.84
14453,260,3.97
14453,443,3.71
14453,257,3.46
14453,187,3.23
14454,158,3.76
14454,372,3.58
14454,378,3.71
14454,581,2.85
14454,142,3.39
14455,139,2.16
14455,511,4.01
14455,75,2.87
14455,187,3.16
14455,9,3.71
14456,481,3.71
14456,309,3.5
14456,281,3.69
14456,80,3.69
14456,108,3.43
14457,300,3.12
14457,530,3.64
14457,394,4.71
14457,167,3.51
14457,498,3.41
14458,520,2.49
14458,193,2.81
14458,134,3.0
14458,516,2.71
14458,292,3.21
14459,330,2.76
14459,197,4.05
14459,533,3.65
14459,118,3.11
14459,169,2.46
14460,585,4.22
14460,127,4.49
14460,444,3.78
14460,58,4.08
14460,275,3.8
14461,12,3.17
14461,28,3.59
14461,593,5.0
14461,570,2.21
14461,598,3.38
14462,230,3.77
14462,433,4.33
14462,555,3.8
14462,459,4.19
14462,42,4.32
14463,67,3.19
14463,481,3.44
14463,148,3.63
14463,77,4.12
14463,376,3.16
14464,88,4.36
14464,545,3.23
14464,270,3.98
14464,477,3.7
14464,289,3.6
14465,265,4.18
14465,42,3.86
14465,63,4.28
14465,61,3.86
14465,325,2.75
14466,259,4.13
14466,255,3.57
14466,92,4.15
14466,165,4.13
14466,130,2.91
14467,167,3.31
14467,427,3.66
14467,306,4.24
14467,597,4.75
14467,190,4.63
14468,226,2.38
14468,159,2.32
14468,452,2.16
14468,169,3.33
14468,304,2.99
14469,315,3.18
14469,367,2.62
14469,35,3.37
14469,227,3.2
14469,515,3.43
14470,591,4.15
14470,213,3.55
14470,311,4.0
14470,492,4.72
14470,434,3.79
14471,286,4.45
14471,598,3.98
14471,328,3.54
14471,187,3.33
14471,192,3.44
14472,154,3.11
14472,326,3.51
14472,204,2.85
14472,484,3.13
14472,486,2.79
14473,303,3.7
14473,184,3.69
14473,161,3.83
14473,421,2.76
14473,452,2.82
14474,64,4.94
14474,389,3.3
14474,294,4.03
14474,561,3.73
14474,261,4.07
14475,247,3.86
14475,352,3.77
14475,124,3.87
14475,293,3.72
14475,367,3.62
14476,293,2.16
14476,414,2.86
14476,137,3.68
14476,399,2.39
14476,40,3.14
14477,330,4.32
14477,351,2.73
14477,234,3.76
14477,515,4.76
14477,371,3.76
14478,363,3.75
14478,358,4.37
14478,554,4.24
14478,512,3.37
14478,346,3.93
14479,585,2.28
14479,100,3.67
14479,542,2.71
14479,579,4.17
14479,63,4.98
14480,225,3.77
14480,274,4.54
14480,483,3.36
14480,470,3.63
14480,258,3.6
14481,280,2.72
14481,591,2.91
14481,357,4.3
14481,568,2.58
14481,342,4.09
14482,216,3.3
14482,107,4.26
14482,126,3.88
14482,71,2.91
14482,228,4.65
14483,55,2.82
14483,545,3.72
14483,212,3.44
14483,148,3.48
14483,83,3.28
14484,190,2.3
14484,107,3.88
14484,437,3.71
14484,103,3.03
14484,463,4.52
14485,429,3.81
14485,142,2.54
14485,365,1.75
14485,93,4.17
14485,588,1.75
14486,466,3.88
14486,211,4.24
14486,102,3.3
14486,30,4.25
14486,151,3.71
14487,529,2.47
14487,254,2.61
14487,223,1.99
14487,96,2.44
14487,146,3.07
14488,447,3.26
14488,333,3.1
14488,144,3.75
14488,512,3.46
14488,97,3.19
14489,1,4.36
14489,56,3.68
14489,455,4.61
14489,290,4.06
14489,559,3.71
14490,561,2.83
14490,551,3.29
14490,490,3.82
14490,77,4.76
14490,9,3.19
14491,364,4.06
14491,261,3.82
14491,535,4.18
14491,298,4.06
14491,37,4.82
14492,280,3.96
14492,251,3.03
14492,569,2.22
14492,54,3.38
14492,58,4.56
14493,554,4.07
14493,389,3.46
14493,418,2.65
14493,420,3.88
14493,338,3.18
14494,531,5.0
14494,79,3.74
14494,322,4.28
14494,213,4.76
14494,254,3.97
14495,387,5.0
14495,159,3.24
14495,149,4.34
14495,247,5.0
14495,246,4.3
14496,215,2.3
14496,394,1.93
14496,282,3.07
14496,439,3.51
14496,586,2.94
14497,357,3.68
14497,273,2.71
14497,581,3.02
14497,318,3.09
14497,441,3.94
14498,368,2.47
14498,576,2.05
14498,146,4.37
14498,15,3.93
14498,371,2.82
14499,307,2.32
14499,535,3.01
14499,570,2.61
14499,536,3.07
14499,370,2.99
14500,52,4.75
14500,478,2.66
14500,217,2.72
14500,153,3.01
14500,377,3.76
14501,474,3.49
14501,89,3.22
14501,418,3.14
14501,189,3.02
14501,58,4.03
14502,492,4.53
14502,488,3.75
14502,169,4.76
14502,425,2.84
14502,131,3.82
14503,373,3.2
14503,190,3.56
14503,215,3.32
14503,132,3.49
14503,40,3.6
14504,414,3.01
14504,427,3.24
14504,149,3.92
14504,462,3.52
14504,136,2.92
14505,348,2.87
14505,34,3.79
14505,498,2.82
14505,11,3.31
14505,71,4.88
14506,138,3.58
14506,38,3.12
14506,12,4.23
14506,563,2.04
14506,291,3.17
14507,46,3.65
14507,487,2.61
14507,374,3.33
14507,531,2.28
14507,524,4.04
14508,164,4.37
14508,133,4.19
14508,149,3.44
14508,490,3.17
14508,130,1.99
14509,319,2.37
14509,524,4.05
14509,328,3.26
14509,229,2.81
14509,64,3.74
14510,506,2.74
14510,526,3.26
14510,342,3.47
14510,517,2.9
14510,482,2.41
14511,517,3.74
14511,495,2.84
14511,210,2.85
14511,279,4.21
14511,54,2.87
14512,359,3.34
14512,238,3.46
14512,553,3.11
14512,405,3.76
14512,490,3.72
14513,413,2.88
14513,449,3.29
14513,466,3.89
14513,12,3.99
14513,192,2.86
14514,492,3.3
14514,194,3.33
14514,452,3.2
14514,579,4.0
14514,414,3.44
14515,486,4.8
14515,144,3.38
14515,568,3.77
14515,40,4.05
14515,207,3.66
14516,418,4.27
14516,453,4.26
14516,125,5.0
14516,588,4.27
14516,590,3.56
14517,590,4.86
14517,256,4.06
14517,413,2.73
14517,378,4.52
14517,33,3.73
14518,90,3.71
14518,190,4.56
14518,197,4.1
14518,344,4.06
14518,494,5.0
14519,538,2.73
14519,149,3.04
14519,178,3.33
14519,201,3.73
14519,278,3.41
14520,472,4.28
14520,37,5.0
14520,555,3.73
14520,225,3.1
14520,313,3.03
14521,49,3.33
14521,445,3.41
14521,155,3.72
14521,385,3.55
14521,144,3.5
14522,377,4.27
14522,237,3.12
14522,405,4.24
14522,319,3.47
14522,316,2.69
14523,74,3.63
14523,277,3.07
14523,551,3.59
14523,485,2.89
14523,501,3.46
14524,450,5.0
14524,300,2.57
14524,346,4.08
14524,583,2.99
14524,579,4.53
14525,282,3.28
14525,124,2.25
14525,513,3.48
14525,549,3.78
14525,232,3.12
14526,388,3.18
14526,527,2.76
14526,5,3.64
14526,554,2.28
14526,594,4.09
14527,538,2.42
14527,536,3.85
14527,63,3.65
14527,197,4.04
14527,170,3.65
14528,20,3.74
14528,449,4.35
14528,399,4.14
14528,291,3.02
14528,299,1.84
14529,539,3.68
14529,66,3.76
14529,487,2.74
14529,363,3.35
14529,132,2.7
14530,343,4.65
14530,235,4.69
14530,67,3.78
14530,186,4.76
14530,359,4.58
14531,329,2.2
14531,141,2.88
14531,328,2.59
14531,28,2.66
14531,197,3.11
14532,52,4.43
14532,557,2.75
14532,589,3.67
14532,477,2.32
14532,205,3.63
14533,487,3.1
14533,419,4.07
14533,51,3.26
14533,178,2.98
14533,481,2.84
14534,530,3.82
14534,485,3.98
14534,57,3.95
14534,203,4.34
14534,255,3.77
14535,136,3.69
14535,116,4.71
14535,346,5.0
14535,512,2.61
14535,214,4.98
14536,413,3.57
14536,213,3.29
14536,40,3.36
14536,201,2.97
14536,128,2.8
14537,523,4.11
14537,353,3.79
14537,537,3.96
14537,439,3.28
14537,476,3.84
14538,277,2.65
14538,229,2.75
14538,393,2.78
14538,23,4.27
14538,298,4.81
14539,515,3.3
14539,543,4.88
14539,533,5.0
14539,240,3.26
14539,247,3.67
14540,401,2.55
14540,140,3.11
14540,561,3.08
14540,116,3.59
14540,449,3.51
14541,324,3.16
14541,6,3.76
14541,443,3.34
14541,40,2.03
14541,300,3.92
14542,475,4.57
14542,66,3.52
14542,547,5.0
14542,523,4.84
14542,529,3.4
14543,13,2.54
14543,399,3.69
14543,353,2.78
14543,73,4.2
14543,238,3.35
14544,86,4.14
14544,599,3.5
14544,124,1.53
14544,282,3.03
14544,167,2.87
14545,578,4.06
14545,416,2.79
14545,458,2.5
14545,205,4.07
14545,15,3.98
14546,457,4.77
14546,258,3.17
14546,400,3.55
14546,561,5.0
14546,398,4.02
14547,209,3.67
14547,551,2.7
14547,386,3.96
14547,303,3.6
14547,398,3.45
14548,78,2.12
14548,62,2.94
14548,466,3.66
14548,561,3.08
14548,101,3.12
14549,175,4.38
14549,462,2.54
14549,467,4.28
14549,263,3.88
14549,125,2.26
14550,482,3.48
14550,434,2.79
14550,333,4.18
14550,327,3.07
14550,524,3.67
14551,565,3.46
14551,521,3.79
14551,133,3.56
14551,225,2.9
14551,66,3.25
14552,419,3.29
14552,148,3.83
14552,494,2.47
14552,35,2.52
14552,300,2.57
14553,103,2.75
14553,291,3.1
14553,121,4.31
14553,534,2.64
14553,371,3.1
14554,426,4.63
14554,130,3.26
14554,243,3.85
14554,242,3.07
14554,211,3.76
14555,544,3.38
14555,242,2.99
14555,112,3.14
14555,411,4.42
14555,510,3.76
14556,183,4.74
14556,594,2.81
14556,48,3.98
14556,35,4.33
14556,240,2.69
14557,463,3.82
14557,143,2.87
14557,314,3.26
14557,503,3.96
14557,60,4.45
14558,598,2.6
14558,260,3.72
14558,121,3.69
14558,366,3.3
14558,88,2.27
14559,200,3.21
14559,53,3.51
14559,500,3.27
14559,304,3.28
14559,335,4.2
14560,375,4.11
14560,150,3.52
14560,35,2.83
14560,8,3.31
14560,202,3.83
14561,359,3.8
14561,173,5.0
14561,20,5.0
14561,375,2.65
14561,489,2.46
14562,34,3.18
14562,566,3.28
14562,201,2.76
14562,595,4.61
14562,134,2.56
14563,158,3.73
14563,425,2.83
14563,247,4.28
14563,2,3.57
14563,210,2.0
14564,55,3.7
14564,508,4.89
14564,516,5.0
14564,239,3.73
14564,67,3.57
14565,419,3.5
14565,266,4.29
14565,151,2.66
14565,282,4.8
14565,412,1.85
14566,103,2.54
14566,150,3.36
14566,361,2.59
14566,500,3.31
14566,548,3.71
14567,125,3.21
14567,169,3.47
14567,193,3.21
14567,194,3.9
14567,120,3.83
14568,431,3.55
14568,29,2.96
14568,203,3.13
14568,52,3.36
14568,552,2.54
14569,189,3.79
14569,380,3.71
14569,412,3.59
14569,246,4.54
14569,81,3.97
14570,89,3.2
14570,298,2.67
14570,22,3.74
14570,174,2.85
14570,96,3.47
14571,358,2.62
14571,214,4.82
14571,51,3.31
14571,521,3.46
14571,15,4.68
14572,289,2.58
14572,56,3.47
14572,164,4.1
14572,470,2.9
14572,422,2.53
14573,73,4.09
14573,477,3.07
14573,500,3.67
14573,558,4.09
14573,103,3.8
14574,172,3.74
14574,525,2.3
14574,255,2.9
14574,251,3.06
14574,135,3.29
14575,224,3.45
14575,282,3.39
14575,382,3.51
14575,262,2.79
14575,140,4.4
14576,149,3.6
14576,210,2.91
14576,87,3.9
14576,488,3.11
14576,511,3.95
14577,529,2.35
14577,112,3.37
14577,397,2.98
14577,181,4.4
14577,114,3.45
14578,280,2.97
14578,163,3.47
14578,486,3.02
14578,425,2.56
14578,371,3.51
14579,442,3.83
14579,346,4.2
14579,448,5.0
14579,22,3.51
14579,489,3.64
14580,434,2.28
14580,154,3.18
14580,69,2.38
14580,260,2.75
14580,123,2.49
14581,418,3.19
14581,223,3.38
14581,320,2.85
14581,56,2.59
14581,142,2.72
14582,65,2.09
14582,290,3.11
14582,191,4.42
14582,84,3.15
14582,23,3.28
14583,386,3.66
14583,123,3.45
14583,124,3.36
14583,269,4.06
14583,70,3.42
14584,47,3.94
14584,399,3.62
14584,289,3.75
14584,329,4.42
14584,345,4.99
14585,515,4.42
14585,190,4.17
14585,6,4.15
14585,25,5.0
14585,586,4.7
14586,260,4.85
14586,65,3.22
14586,130,2.6
14586,276,5.0
14586,259,4.07
14587,367,4.6
14587,127,3.7
14587,384,2.7
14587,99,3.14
14587,314,3.39
14588,417,2.57
14588,340,3.39
14588,253,3.76
14588,475,2.02
14588,2,3.78
14589,155,2.43
14589,223,3.21
14589,523,4.77
14589,482,3.32
14589,530,3.49
14590,240,3.18
14590,187,3.77
14590,228,3.6
14590,173,3.16
14590,249,2.41
14591,389,3.1
14591,451,2.86
14591,450,3.2
14591,25,3.84
14591,564,2.82
14592,581,2.43
14592,379,3.9
14592,208,3.48
14592,305,2.45
14592,150,4.16
14593,362,3.29
14593,67,3.32
14593,508,3.17
14593,61,2.46
14593,124,1.48
14594,196,3.2
14594,324,3.69
14594,512,4.48
14594,546,3.67
14594,93,3.93
14595,160,2.06
14595,123,3.44
14595,382,3.54
14595,383,3.98
14595,358,3.98
14596,137,2.54
14596,270,4.15
14596,572,4.02
14596,590,3.18
14596,255,3.0
14597,1,3.77
14597,517,3.48
14597,483,5.0
14597,126,5.0
14597,208,4.27
14598,13,4.14
14598,104,3.73
14598,413,3.4
14598,93,4.38
14598,569,3.35
14599,535,3.98
14599,27,3.44
14599,316,3.84
14599,70,3.1
14599,106,3.52
14600,185,5.0
14600,67,4.2
14600,133,3.82
14600,394,3.22
14600,125,3.55
14601,51,2.14
14601,4,4.37
14601,435,3.23
14601,121,3.78
14601,49,4.05
14602,140,4.2
14602,585,2.59
14602,399,3.58
14602,482,2.6
14602,273,3.55
14603,428,3.23
14603,480,3.31
14603,449,4.34
14603,523,4.87
14603,25,4.14
14604,198,3.59
14604,291,3.15
14604,585,2.76
14604,199,2.99
14604,107,2.98
14605,446,3.47
14605,238,2.22
14605,220,1.24
14605,311,3.13
14605,556,3.6
14606,241,2.93
14606,375,4.6
14606,371,3.06
14606,452,3.25
14606,319,2.74
14607,590,3.11
14607,30,4.14
14607,554,2.85
14607,349,4.01
14607,450,3.08
14608,306,2.37
14608,499,3.83
14608,85,3.48
14608,502,2.84
14608,453,3.08
14609,109,2.46
14609,327,3.32
14609,342,3.58
14609,419,4.04
14609,298,3.14
14610,534,4.29
14610,589,2.83
14610,385,4.44
14610,258,4.46
14610,241,3.41
14611,156,3.8
14611,154,5.0
14611,268,3.01
14611,401,4.62
14611,395,5.0
14612,238,2.59
14612,109,3.5
14612,546,3.7
14612,103,3.19
14612,333,2.39
14613,545,3.37
14613,430,2.7
14613,1,2.32
14613,201,4.6
14613,163,3.59
14614,397,3.24
14614,207,2.92
14614,257,3.97
14614,200,4.65
14614,53,3.73
14615,153,2.97
14615,441,3.67
14615,161,2.25
14615,19,4.96
14615,289,3.26
14616,524,3.69
14616,138,2.99
14616,257,3.08
14616,20,4.14
14616,114,4.39
14617,355,3.09
14617,148,3.82
14617,71,3.51
14617,461,4.32
14617,212,3.82
14618,552,2.54
14618,112,2.9
14618,51,3.98
14618,69,3.38
14618,534,4.08
14619,455,4.6
14619,244,4.22
14619,210,3.5
14619,187,4.1
14619,291,2.85
14620,488,3.7
14620,100,3.17
14620,350,4.15
14620,166,3.9
14620,349,3.65
14621,570,3.01
14621,599,4.95
14621,408,3.59
14621,486,5.0
14621,239,5.0
14622,61,4.03
14622,194,5.0
14622,105,3.52
14622,397,3.19
14622,582,3.54
14623,456,2.35
14623,180,1.68
14623,532,2.37
14623,104,3.25
14623,552,1.41
14624,522,3.19
14624,378,3.53
14624,546,4.71
14624,256,3.57
14624,38,3.2
14625,468,4.09
14625,247,3.41
14625,296,3.13
14625,234,3.57
14625,84,4.02
14626,585,2.7
14626,20,3.91
14626,562,4.52
14626,363,3.73
14626,458,4.6
14627,217,3.46
14627,282,3.46
14627,403,3.15
14627,528,3.89
14627,445,3.71
14628,472,2.77
14628,347,4.39
14628,563,3.32
14628,485,3.69
14628,62,3.25
14629,95,4.13
14629,337,3.35
14629,293,3.7
14629,155,3.89
14629,136,3.39
14630,504,4.65
14630,40,4.47
14630,376,3.26
14630,383,4.39
14630,487,3.21
14631,466,4.35
14631,160,3.42
14631,35,3.22
14631,48,3.73
14631,328,4.6
14632,239,4.22
14632,424,4.78
14632,562,4.1
14632,537,3.73
14632,53,4.88
14633,567,4.75
14633,590,4.26
14633,442,4.4
14633,279,3.42
14633,225,4.46
14634,320,2.83
14634,251,2.4
14634,557,3.35
14634,180,2.72
14634,32,2.28
14635,104,2.97
14635,552,2.41
14635,480,2.91
14635,500,3.7
14635,422,3.48
14636,462,3.15
14636,81,4.28
14636,167,2.65
14636,585,2.52
14636,275,2.86
14637,258,3.4
14637,78,2.42
14637,71,3.21
14637,379,3.39
14637,226,3.39
14638,2,3.93
14638,110,3.64
14638,153,2.75
14638,505,3.41
14638,57,3.6
14639,455,3.29
14639,198,4.13
14639,394,3.62
14639,409,2.92
14639,182,3.09
14640,52,4.48
14640,419,4.53
14640,154,3.47
14640,508,3.46
14640,128,4.5
14641,264,1.99
14641,285,3.78
14641,465,2.93
14641,12,3.65
14641,580,3.45
14642,595,3.44
14642,439,3.49
14642,481,3.12
14642,266,3.08
14642,373,2.73
14643,13,3.75
14643,464,3.6
14643,66,3.99
14643,442,3.77
14643,148,4.63
14644,238,2.55
14644,158,3.1
14644,365,1.43
14644,136,2.7
14644,445,2.85
14645,355,3.37
14645,373,3.79
14645,340,4.4
14645,454,4.37
14645,346,3.8
14646,454,3.29
14646,417,3.57
14646,526,2.29
14646,125,3.27
14646,113,2.68
14647,166,3.49
14647,7,3.11
14647,37,4.3
14647,366,3.07
14647,429,4.0
14648,328,3.25
14648,324,3.39
14648,354,3.6
14648,249,3.53
14648,49,3.08
14649,258,3.62
14649,20,3.58
14649,493,4.57
14649,284,3.91
14649,203,3.86
14650,208,4.75
14650,543,5.0
14650,469,4.36
14650,161,3.07
14650,460,4.74
14651,9,2.66
14651,486,3.85
14651,370,4.34
14651,219,2.62
14651,232,4.16
14652,360,3.36
14652,180,4.49
14652,292,4.44
14652,171,4.71
14652,199,4.38
14653,571,3.6
14653,306,3.99
14653,256,3.9
14653,567,4.48
14653,132,4.14
14654,252,3.46
14654,154,3.22
14654,557,3.04
14654,12,4.51
14654,99,3.99
14655,482,3.89
14655,64,3.15
14655,37,5.0
14655,406,3.43
14655,206,4.76
14656,498,4.04
14656,537,3.98
14656,77,4.45
14656,125,3.84
14656,558,4.54
14657,441,3.69
14657,534,3.16
14657,248,4.18
14657,556,3.27
14657,216,3.72
14658,598,3.48
14658,351,3.17
14658,266,3.85
14658,195,3.26
14658,283,1.0
14659,341,3.67
14659,511,5.0
14659,79,2.45
14659,136,3.57
14659,572,4.23
14660,291,3.06
14660,56,2.57
14660,223,3.31
14660,519,2.91
14660,269,3.63
14661,63,3.18
14661,376,3.64
14661,565,2.12
14661,542,4.72
14661,475,3.55
14662,6,3.3
14662,257,3.3
14662,94,3.97
14662,581,3.92
14662,203,3.77
14663,116,2.65
14663,560,2.64
14663,472,2.8
14663,224,3.87
14663,132,3.82
14664,238,4.96
14664,196,3.91
14664,334,2.79
14664,104,3.69
14664,580,3.98
14665,336,4.0
14665,53,4.6
14665,424,3.61
14665,143,3.4
14665,193,3.93
14666,252,3.66
14666,312,3.62
14666,279,3.37
14666,26,3.21
14666,372,3.94
14667,580,2.73
14667,250,3.19
14667,566,3.26
14667,557,1.83
14667,240,2.21
14668,248,4.16
14668,201,2.87
14668,215,3.81
14668,456,2.51
14668,533,3.09
14669,498,3.47
14669,209,3.23
14669,235,3.77
14669,334,2.94
14669,536,3.09
14670,60,3.46
14670,334,4.5
14670,562,2.85
14670,165,4.12
14670,599,3.64
14671,543,3.54
14671,347,3.69
14671,582,3.52
14671,515,4.32
14671,69,3.51
14672,289,3.33
14672,529,4.5
14672,549,3.21
14672,12,4.65
14672,331,3.27
14673,342,4.54
14673,68,3.53
14673,358,2.22
14673,350,3.99
14673,420,3.84
14674,499,3.82
14674,280,3.5
14674,413,2.33
14674,308,2.59
14674,136,3.78
14675,187,4.2
14675,473,2.37
14675,203,3.52
14675,53,3.09
14675,38,2.73
14676,425,2.82
14676,245,3.85
14676,400,3.81
14676,300,3.26
14676,474,3.09
14677,39,3.9
14677,284,4.22
14677,536,3.45
14677,490,4.54
14677,61,3.53
14678,300,3.1
14678,143,3.23
14678,543,3.36
14678,45,2.78
14678,277,4.2
14679,553,3.67
14679,111,2.91
14679,144,2.75
14679,298,2.82
14679,276,4.39
14680,453,4.15
14680,432,3.64
14680,219,3.09
14680,200,3.82
14680,466,3.18
14681,500,3.3
14681,586,3.26
14681,245,3.49
14681,522,3.77
14681,19,4.04
14682,260,3.52
14682,459,2.94
14682,41,3.76
14682,116,4.22
14682,249,3.81
14683,9,3.04
14683,203,3.57
14683,464,4.07
14683,440,2.56
14683,11,2.66
14684,276,5.0
14684,111,3.44
14684,100,3.87
14684,504,4.34
14684,578,4.49
14685,479,3.87
14685,21,1.97
14685,339,2.76
14685,466,2.79
14685,593,3.99
14686,458,3.68
14686,221,2.68
14686,102,3.34
14686,20,4.04
14686,516,3.94
14687,53,4.95
14687,177,2.91
14687,499,3.96
14687,71,1.8
14687,233,2.82
14688,432,3.91
14688,170,2.68
14688,186,4.03
14688,325,3.39
14688,376,2.11
14689,497,3.54
14689,532,3.55
14689,289,3.12
